entity_id,canonical_name,category_slug,rank,media_status,review_status,rights_status,is_publishable,priority,reason
"pl:player:3281","Carlos Tevez","copa-libertadores-goals","17","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"bdfutbol:primeira-liga:player:ca17c7ad0cdb8b0b1138933f","Cássio Albuquerque dos Anjos","primeira-liga-clean_sheets","17","fallback","missing","missing","false","false","No existe retrato aprobado; se sirve fallback propio."
"api-football:player:974","Charles Aránguiz","copa-libertadores-yellow_cards","17","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:46804","Didier Moreno","copa-sudamericana-yellow_cards","17","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"bdfutbol:la-liga:player:4a5273ace0a2dffa44fc3f39","Diego López Rodríguez","la-liga-clean_sheets","17","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:51054","Diego Polenta","copa-libertadores-yellow_cards","17","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:16554","Dixon Arroyo","copa-libertadores-yellow_cards","17","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:13988","Esteban Alvarado","uefa-cup-europa-league-clean_sheets","17","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:1821","Filip Kostić","club-career-assists","17","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"bdfutbol:la-liga:player:2fb8117fb4ac36d8a94e45e8","Gerónimo Rulli","uefa-cup-europa-league-clean_sheets","17","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"bdfutbol:ligue-1:player:f6d054c0439bdd94b3bb4616","Guillaume Warmuz","ligue-1-clean_sheets","17","fallback","missing","missing","false","false","No existe retrato aprobado; se sirve fallback propio."
"api-football:player:6079","Guillermo Burdisso","copa-sudamericana-yellow_cards","17","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:4664","Hugo Lloris","goalkeeper-career-clean-sheets","17","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:2512","Juan Rojas","copa-libertadores-yellow_cards","17","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:1800","Kevin Trapp","uefa-cup-europa-league-clean_sheets","17","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:927","Lee Kang-In","ligue-1-assists","17","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:35543","Leonel Vangioni","copa-sudamericana-yellow_cards","17","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"france-football:player:21740","Lionel Messi","uefa-champions-league-assists","17","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"bdfutbol:la-liga:player:19ffe8aac6ca850601f2ccaa","Marc-André ter Stegen","goalkeeper-historical-index","17","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"bdfutbol:primeira-liga:player:7b36b4b6ae05f8c18dadf48e","Matheus Lima Magalhães","primeira-liga-clean_sheets","17","fallback","missing","missing","false","false","No existe retrato aprobado; se sirve fallback propio."
"api-football:player:70628","Osmar Molinas","copa-sudamericana-yellow_cards","17","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"bdfutbol:bundesliga:player:2f6499cf9a8bbeb730139c57","Ralf Fährmann","uefa-cup-europa-league-clean_sheets","17","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:70590","Rodrigo Fernández","copa-sudamericana-yellow_cards","17","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:4290","Romelu Lukaku","player-career-goals","17","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"transfermarkt:copa-libertadores:player:c0ff4849565f011621c5fcff","Santiago Silva","copa-libertadores-yellow_cards","17","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:1751","Thomas Sørensen","premier-league-clean_sheets","17","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:14732","Trent Alexander-Arnold","club-career-assists","17","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"transfermarkt:copa-sudamericana:player:fcfeaea64ed32df3de45fc5d","Vina","copa-sudamericana-yellow_cards","17","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:1567","Aïssa Mandi","ligue-1-yellow_cards","18","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:5879","Aleksandar Mitrović","nations-league-yellow_cards","18","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:20559","Alisson Becker","premier-league-clean_sheets","18","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:30785","András Schäfer","nations-league-yellow_cards","18","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"bdfutbol:ligue-1:player:aa6ee54c0832e99d34b9569a","Anthony Lopes","ligue-1-clean_sheets","18","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:56","Antoine Griezmann","uefa-champions-league-goals","18","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:56","Antoine Griezmann","uefa-champions-league-assists","18","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:16801","Antonio Rüdiger","nations-league-yellow_cards","18","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:15811","Artem Dovbyk","serie-a-goals","18","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:5271","Bastian Schweinsteiger","uefa-champions-league-yellow-cards","18","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:23396","Bruno Fernandes","nations-league-assists","18","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:5793","Casemiro","uefa-champions-league-yellow-cards","18","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"bdfutbol:serie-a:player:ab8d0fcc118aef7ec57c81c8","Christian Abbiati","serie-a-clean_sheets","18","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"transfermarkt:world-cup:player:52824f84cfdcd271b6541f99","Christian Vieri","world-cup-goals","18","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:715","Christoph Baumgartner","bundesliga-goals","18","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"rsssf:serie-a:player:cfe1f0a3b532bb42bc8ff321","Ciro Immobile","club-career-goals","18","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:2522","Cristiano Ronaldo","uefa-champions-league-yellow-cards","18","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:618","Danilo","uefa-champions-league-yellow-cards","18","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:4100","David Luiz","uefa-champions-league-yellow-cards","18","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
